Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,pso,0.3848483967204349,60.0
instance_n1000_k50_14.json,pso,0.36982257983133054,60.0
instance_n100_k10_7.json,pso,0.3599669896299572,60.0
instance_n100_k5_5.json,pso,0.3444513653780067,60.00145864486694
instance_n500_k25_9.json,pso,0.38059603881679027,60.0
instance_n500_k50_12.json,pso,0.3689810561113524,60.0
instance_n50_k2_1.json,pso,0.24453999999999998,60.00642986297608
instance_n50_k2_2.json,pso,0.2374306997747703,60.00276384353638
instance_n50_k5_4.json,pso,0.2692968562420886,60.0
