Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,vns,-inf,60.0
instance_n1000_k50_14.json,vns,0.3469947478509371,60.0
instance_n100_k10_7.json,vns,0.3691461174424933,60.0018434047699
instance_n100_k5_5.json,vns,0.3696339881763745,60.00230178833008
instance_n500_k25_9.json,vns,0.307786205479911,60.0
instance_n500_k50_12.json,vns,0.34128812572849326,60.0
instance_n50_k2_1.json,vns,0.248125,60.02060990333557
instance_n50_k2_2.json,vns,0.2375,60.00086932182312
instance_n50_k5_4.json,vns,0.28728645219733084,60.005672979354856
