Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,brkga,-inf,60.0
instance_n1000_k50_14.json,brkga,-inf,60.0
instance_n100_k10_7.json,brkga,0.3708299941887276,60.0
instance_n100_k5_5.json,brkga,0.3500027979869702,60.0
instance_n500_k25_9.json,brkga,0.3361800995553917,60.0
instance_n500_k50_12.json,brkga,0.3488672493139576,60.0
instance_n50_k2_1.json,brkga,0.248125,60.00301403999329
instance_n50_k2_2.json,brkga,0.2375,60.00366597175598
instance_n50_k5_4.json,brkga,0.28404155094653316,60.0
