Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,pso2,0.38521120806025233,60.0
instance_n1000_k50_14.json,pso2,0.3689623198087578,60.0
instance_n100_k10_7.json,pso2,0.3622543488643017,60.0
instance_n100_k5_5.json,pso2,0.34219324993289596,60.001682662963866
instance_n500_k25_9.json,pso2,0.37541828361724405,60.0
instance_n500_k50_12.json,pso2,0.368462305471575,60.0
instance_n50_k2_1.json,pso2,0.24647999999999998,60.00450606346131
instance_n50_k2_2.json,pso2,0.23406069977477034,60.000841522216795
instance_n50_k5_4.json,pso2,0.26859736561436554,60.00372548103333
