Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,greedy,0.2575640646050734,60.0
instance_n1000_k50_14.json,greedy,0.345101257793423,60.0
instance_n100_k10_7.json,greedy,0.3248739984065036,60.004594230651854
instance_n100_k5_5.json,greedy,0.34102627417659226,60.003612470626834
instance_n500_k25_9.json,greedy,0.2827546380086353,60.0
instance_n500_k50_12.json,greedy,0.3414462762434671,60.0
instance_n50_k2_1.json,greedy,0.2481220549897666,60.0014844417572
instance_n50_k2_2.json,greedy,0.23749999973399238,60.00192918777466
instance_n50_k5_4.json,greedy,0.2710859560619941,60.00205273628235
