Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,gwo,0.2639161200000001,60.0
instance_n1000_k50_14.json,gwo,0.357068407329636,60.0
instance_n100_k10_7.json,gwo,0.36022165471623563,60.00207180976868
instance_n100_k5_5.json,gwo,0.34665614244950016,60.0
instance_n500_k25_9.json,gwo,0.34946517191771453,60.0
instance_n500_k50_12.json,gwo,0.3582187438513244,60.0
instance_n50_k2_1.json,gwo,0.24720499999999998,60.00934591293335
instance_n50_k2_2.json,gwo,0.2333106997747703,60.01590013504028
instance_n50_k5_4.json,gwo,0.27698938570536835,60.0
