Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,tabu_improved,0.24813519200000003,60.0
instance_n1000_k50_14.json,tabu_improved,0.34641188360598185,60.0
instance_n100_k10_7.json,tabu_improved,0.3705781831450511,60.0
instance_n100_k5_5.json,tabu_improved,0.36309269509076003,60.01372957229614
instance_n500_k25_9.json,tabu_improved,0.30018577810101554,60.0
instance_n500_k50_12.json,tabu_improved,0.3413535073801615,60.0
instance_n50_k2_1.json,tabu_improved,0.247075,60.028846740722656
instance_n50_k2_2.json,tabu_improved,0.2375,60.0
instance_n50_k5_4.json,tabu_improved,0.28728645219733084,60.0
