Instance,Strategy,Fitness,Avg_Time
instance_n1000_k100_15.json,tabu,0.36603486229563204,60.0
instance_n1000_k50_14.json,tabu,0.362185405629649,60.0
instance_n100_k10_7.json,tabu,0.37656328936268785,60.03332076072693
instance_n100_k5_5.json,tabu,0.36437084885069143,60.00772085189819
instance_n500_k25_9.json,tabu,0.37995824388939436,60.0
instance_n500_k50_12.json,tabu,0.36047719883275936,60.0
instance_n50_k2_1.json,tabu,0.248125,60.00696797370911
instance_n50_k2_2.json,tabu,0.2375,60.016553735733034
instance_n50_k5_4.json,tabu,0.2872864522030021,60.01428647041321
